name,branch,url
sway,master,https://github.com/swaywm/sway
openssh,master,https://github.com/openssh/openssh-portable
openssl,master,git://git.openssl.org/openssl
dwm,master,https://git.suckless.org/dwm
tmux,master,https://github.com/tmux/tmux
redis,master,https://github.com/redis/redis
curl,master,https://github.com/curl/curl
