name,branch,url
hare-irc,master,https://git.sr.ht/~sircmpwn/hare-irc
himitsu,master,https://git.sr.ht/~sircmpwn/himitsu
harec,master,https://git.sr.ht/~sircmpwn/harec
hautils,master,https://git.sr.ht/~sircmpwn/hautils
hare,master,https://git.sr.ht/~sircmpwn/hare
